manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,performance_date,masked_item_impression,masked_order,masked_shop_page_view,masked_shop_click_from_search,masked_campaign_tab_click,masked_other_tab_click,kmeans.labels,agglomerative.average.labels,agglomerative.complete.labels,meanshift.labels
0.0,0.0,1.0,0.0,13.0,0.0,30.0,401.0,2244.0,405.0,4.0,7.5,90540423.85714285,1882.0,1.1428571428571428,241.65789473684208,11.0,81.7781954887218,0,3,0,0
0.0,0.0,0.0,0.0,9.0,0.0,9.0,511.0,1014.0,405.0,5.0,7.5,346128.35714285716,0.14285714285714285,303.64285714285717,8.06766917293233,11.0,41.12781954887219,0,3,0,0
0.0,0.0,0.0,1.0,8.0,0.0,5.0,269.0,993.0,405.0,1.0,7.5,2497.0,0.0,0.0,2.620300751879699,11.0,30.582706766917287,0,3,0,0
0.0,0.0,0.0,0.0,16.0,0.0,6.0,2722.0,2310.0,405.0,4.0,7.5,19537942.07142857,16.357142857142858,26.785714285714285,54.75187969924813,11.0,83.14285714285714,0,3,0,0
0.0,0.0,0.0,1.0,13.0,0.0,25.0,764.0,3627.0,405.0,4.0,7.5,1280211153.7857144,8879649.142857144,0.6428571428571429,532.8383458646616,11.0,509.7857142857143,0,3,0,0
0.0,0.0,0.0,0.0,20.0,0.0,21.0,500.0,1188.0,405.0,4.0,7.5,566387.4285714285,0.7142857142857143,0.0,5.030075187969925,11.0,30.045112781954888,0,3,0,0
1.0,1.0,0.0,0.0,0.0,0.0,30.0,467.0,7239.0,405.0,4.0,7.5,1806198195.0,1478735.857142857,0.0,9876.142857142857,11.0,2060.0,0,3,0,0
0.0,0.0,1.0,1.0,8.0,0.0,30.0,9751.0,46188.0,405.0,4.0,7.5,407944857142.8571,114110193.64285715,3398.6428571428573,1292.857142857143,11.0,12566.57142857143,4,3,0,2
0.0,0.0,0.0,0.0,20.0,0.0,28.0,808.0,2172.0,405.0,4.0,7.5,71997153.21428572,93.78571428571429,10.5,139.25939849624058,11.0,196.28571428571428,0,3,0,0
1.0,1.0,0.0,0.0,6.0,0.0,30.0,665.0,7035.0,405.0,5.0,7.5,4754270571.571428,151728.07142857142,3.0714285714285716,633.0714285714286,11.0,1902.0714285714287,0,3,0,0
0.0,0.0,1.0,1.0,13.0,0.0,30.0,2403.0,3927.0,405.0,4.0,7.5,1040000727.0714285,235817.64285714287,0.0,91.26315789473685,11.0,328.2857142857143,0,3,0,0
0.0,0.0,1.0,1.0,5.0,0.0,25.0,1490.0,21894.0,405.0,5.0,7.5,2548535123.0,117187.35714285714,12.857142857142858,771.1428571428571,11.0,2286.285714285714,0,3,0,0
0.0,0.0,0.0,0.0,3.0,0.0,5.0,280.0,984.0,405.0,5.0,7.5,39346.857142857145,0.2857142857142857,1.2857142857142858,4.62781954887218,11.0,28.142857142857142,0,3,0,0
0.0,0.0,1.0,1.0,0.0,0.0,30.0,3283.0,28101.0,405.0,4.0,7.5,27546532149.07143,4629843.642857143,0.6428571428571429,1612.345864661654,11.0,2389.214285714286,0,3,0,0
0.0,0.0,0.0,0.0,4.0,0.0,28.0,3162.0,5436.0,405.0,4.0,7.5,6772913088.214286,1618857.2142857143,58.642857142857146,4893.172932330827,11.0,494.07142857142856,0,3,0,0
1.0,1.0,0.0,0.0,7.0,0.0,30.0,2821.0,58632.0,405.0,4.0,7.5,8014024239.071428,24943.428571428572,2.5,17792.285714285714,11.0,4230.142857142857,0,3,0,0
0.0,0.0,1.0,0.0,6.0,0.0,30.0,478.0,1143.0,405.0,5.0,7.5,25671760.92857143,621.0,27.928571428571427,15.699248120300753,11.0,80.0,0,3,0,0
0.0,0.0,0.0,0.0,6.0,0.0,15.0,687.0,1074.0,405.0,4.0,7.5,704805.3571428572,2.5714285714285716,57.214285714285715,4.7330827067669174,11.0,34.92481203007519,0,3,0,0
0.0,1.0,0.0,0.0,6.0,0.0,30.0,1017.0,1134.0,405.0,5.0,7.5,157138286.42857143,27756.571428571428,45.07142857142857,96.13533834586464,11.0,531.0,0,3,0,0
0.0,0.0,0.0,1.0,13.0,0.0,30.0,3712.0,2337.0,405.0,4.0,7.5,150810654.35714287,14368.142857142857,0.0,159.60150375939847,11.0,160.14285714285714,0,3,0,0
0.0,0.0,1.0,1.0,3.0,0.0,30.0,2887.0,1767.0,405.0,4.0,7.5,155749717.0,6292.714285714285,0.0,276.40225563909775,11.0,58.0,0,3,0,0
0.0,0.0,0.0,0.0,4.0,0.0,30.0,412.0,1473.0,405.0,4.0,7.5,109989466.71428572,14590.142857142857,0.0,248.1127819548872,11.0,83.92857142857143,0,3,0,0
0.0,0.0,1.0,1.0,2.0,0.0,30.0,335.0,2991.0,405.0,4.0,7.5,2728254474.928571,79316.5,20.642857142857142,5807.909774436091,11.0,314.14285714285717,0,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,26.0,401.0,1059.0,405.0,4.0,7.5,24064139.0,443.64285714285717,1.6428571428571428,70.2218045112782,11.0,74.12781954887217,0,3,0,0
0.0,0.0,1.0,1.0,0.0,0.0,23.0,7727.0,4641.0,405.0,4.0,7.5,464447506.71428573,23932.35714285714,0.07142857142857142,68.75563909774436,11.0,188.42857142857142,0,3,0,0
1.0,0.0,0.0,0.0,10.0,0.0,30.0,786.0,16704.0,405.0,4.0,7.5,10330750605.857143,8369821.0,62.714285714285715,601.2706766917292,11.0,603.2857142857143,0,3,0,0
0.0,0.0,0.0,0.0,3.0,0.0,10.0,907.0,1242.0,405.0,5.0,7.5,2774553.5714285714,4.714285714285714,690.0,31.917293233082706,11.0,90.21428571428571,0,3,0,0
0.0,0.0,0.0,0.0,4.0,0.0,26.0,1248.0,1404.0,405.0,4.0,7.5,288327883.4285714,53439.42857142857,0.0,279.3345864661654,11.0,130.28571428571428,0,3,0,0
0.0,0.0,0.0,1.0,6.0,0.0,27.0,753.0,3648.0,405.0,4.0,7.5,1170755694.0,27466.5,0.07142857142857142,55.95112781954888,11.0,95.59022556390978,0,3,0,0
0.0,0.0,0.0,0.0,8.0,0.0,22.0,896.0,1032.0,405.0,5.0,7.5,48150.42857142857,1.2857142857142858,168.28571428571428,4.718045112781955,11.0,25.206766917293237,0,3,0,0
0.0,0.0,0.0,1.0,8.0,0.0,30.0,21785.0,1740.0,405.0,4.0,7.5,74914473.5,15.0,3.357142857142857,192.4473684210527,11.0,74.5,0,3,0,0
0.0,0.0,0.0,1.0,8.0,0.0,30.0,7067.0,3087.0,405.0,4.0,7.5,3987691813.928571,82558.07142857143,5.5,65.34210526315789,11.0,709.3571428571429,0,3,0,0
0.0,0.0,1.0,1.0,0.0,0.0,6.0,1391.0,2103.0,405.0,5.0,7.5,656766121035.2142,9989.0,0.0,762.5,11.0,521.5714285714286,4,3,0,3
0.0,0.0,0.0,1.0,20.0,0.0,30.0,1039.0,2025.0,405.0,4.0,7.5,457612978.0714286,50422.142857142855,0.0,1269.4135338345866,11.0,77.64285714285714,0,3,0,0
0.0,0.0,1.0,0.0,0.0,0.0,27.0,1292.0,5106.0,405.0,5.0,7.5,111827167.78571428,1781.0,82.42857142857143,146.703007518797,11.0,63.00375939849624,0,3,0,0
0.0,0.0,0.0,0.0,7.0,0.0,29.0,1457.0,984.0,405.0,4.0,7.5,5676124.0,7.357142857142857,3.5,20.180451127819545,11.0,34.34586466165414,0,3,0,0
0.0,0.0,1.0,1.0,17.0,0.0,26.0,808.0,8301.0,405.0,4.0,7.5,1988378290.5,3493899.214285714,0.21428571428571427,2763.5714285714284,11.0,1385.857142857143,0,3,0,0
0.0,0.0,0.0,1.0,5.0,0.0,30.0,4383.0,19725.0,405.0,4.0,7.5,20813033823.357143,25638655.214285713,125.28571428571429,3767.1503759398497,11.0,2276.8571428571427,0,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,30.0,1072.0,12672.0,405.0,4.0,7.5,27000582808.857143,166625117.07142857,32.42857142857143,388.2218045112782,11.0,2236.785714285714,0,3,0,0
0.0,0.0,0.0,1.0,3.0,0.0,29.0,3580.0,1212.0,405.0,4.0,7.5,44833293.571428575,290.0,0.0,114.82330827067668,11.0,29.714285714285715,0,3,0,0
0.0,0.0,0.0,1.0,6.0,0.0,30.0,3712.0,5040.0,405.0,4.0,7.5,14056271280.714285,2181031.4285714286,9.928571428571429,4114.68045112782,11.0,582.8571428571429,0,3,0,0
1.0,0.0,0.0,0.0,0.0,0.0,30.0,2788.0,2406.0,405.0,4.0,7.5,1785474878.2857144,255186.7857142857,0.35714285714285715,3553.8609022556398,11.0,166.42857142857142,0,3,0,0
0.0,0.0,0.0,1.0,14.0,0.0,30.0,6297.0,2691.0,405.0,4.0,7.5,871566519.2857143,662.4285714285714,403.07142857142856,2483.96992481203,11.0,185.28571428571428,0,3,0,0
0.0,0.0,0.0,1.0,7.0,0.0,29.0,8222.0,1125.0,405.0,4.0,7.5,1609015.142857143,2.0,0.0,10.50375939849624,11.0,40.714285714285715,0,3,0,0
1.0,0.0,0.0,0.0,20.0,0.0,30.0,456.0,6183.0,405.0,4.0,7.5,50181503.14285714,15873.57142857143,96.21428571428571,2183.4285714285716,11.0,797.3571428571429,0,3,0,0
0.0,0.0,0.0,1.0,13.0,0.0,26.0,5835.0,4242.0,405.0,4.0,7.5,3747220036.714286,404263.85714285716,0.0,267.0864661654135,11.0,1598.7857142857142,0,3,0,0
0.0,0.0,1.0,1.0,20.0,0.0,30.0,1710.0,3642.0,405.0,4.0,7.5,4667128116.142858,1289083.4285714286,193.07142857142858,2632.2406015037595,11.0,641.0,0,3,0,0
0.0,0.0,0.0,1.0,0.0,0.0,23.0,1567.0,1569.0,405.0,4.0,7.5,234754330.7857143,102.5,1.7857142857142858,355.56766917293237,11.0,63.5,0,3,0,0
1.0,1.0,0.0,0.0,9.0,0.0,27.0,2205.0,5157.0,405.0,5.0,7.5,3501524479.214286,7277.214285714285,50.785714285714285,71547.85714285714,11.0,2214.0,0,3,0,0
0.0,0.0,1.0,1.0,9.0,0.0,30.0,2876.0,14943.0,405.0,4.0,7.5,2549715601.357143,988694.1428571428,0.21428571428571427,1119.8496240601503,11.0,506.64285714285717,0,3,0,0
0.0,0.0,0.0,1.0,20.0,0.0,25.0,665.0,1203.0,405.0,4.0,7.5,33737.21428571428,0.2857142857142857,0.0,5.285714285714286,11.0,28.349624060150376,0,3,0,0
0.0,0.0,0.0,0.0,3.0,0.0,29.0,291.0,1137.0,405.0,5.0,7.5,8961953.5,1.0714285714285714,24.071428571428573,21.210526315789473,11.0,74.5,0,3,0,0
0.0,0.0,0.0,0.0,14.0,0.0,29.0,654.0,1461.0,405.0,5.0,7.5,329339602.5,12942.214285714286,24.071428571428573,34.6203007518797,11.0,518.4285714285714,0,3,0,0
1.0,0.0,1.0,0.0,0.0,0.0,30.0,995.0,5988.0,405.0,4.0,7.5,163932317.57142857,2474.714285714286,0.07142857142857142,26.214285714285715,11.0,116.92857142857143,0,3,0,0
0.0,1.0,0.0,1.0,8.0,0.0,29.0,3217.0,22542.0,405.0,4.0,7.5,230051580296.7857,48213.642857142855,0.14285714285714285,12171.357142857143,11.0,5555.642857142857,0,3,0,1
0.0,0.0,0.0,1.0,8.0,0.0,27.0,7628.0,1341.0,405.0,4.0,7.5,3780224.6428571427,2.0,0.0,51.88721804511279,11.0,40.2593984962406,0,3,0,0
1.0,1.0,0.0,0.0,6.0,0.0,29.0,489.0,3447.0,405.0,4.0,7.5,432340733.0714286,163552.2857142857,4.071428571428571,293.64285714285717,11.0,710.9285714285714,0,3,0,0
0.0,0.0,0.0,1.0,10.0,0.0,28.0,401.0,1023.0,405.0,4.0,7.5,200510.92857142858,0.7857142857142857,0.0,5.958646616541354,11.0,30.41729323308271,0,3,0,0
0.0,0.0,0.0,0.0,6.0,0.0,15.0,929.0,978.0,405.0,5.0,7.5,209940.14285714287,0.14285714285714285,5.5,4.969924812030074,11.0,43.52631578947369,0,3,0,0
0.0,0.0,0.0,1.0,8.0,0.0,19.0,5791.0,1032.0,405.0,5.0,7.5,20677565.42857143,1.2857142857142858,0.0,33.66165413533835,11.0,103.36466165413535,0,3,0,0
0.0,0.0,0.0,0.0,17.0,0.0,26.0,357.0,987.0,405.0,4.0,7.5,41600475.571428575,162.14285714285714,880.5,97.97744360902254,11.0,45.51127819548872,0,3,0,0
0.0,0.0,0.0,1.0,5.0,0.0,2.0,4064.0,1770.0,405.0,4.0,7.5,8125734.357142857,7.214285714285714,1.7857142857142858,31.255639097744368,11.0,36.0,0,3,0,0
0.0,0.0,0.0,1.0,7.0,0.0,30.0,108641.0,1008.0,405.0,4.0,7.5,120217973.21428572,212.07142857142858,7.142857142857143,231.48496240601506,11.0,51.507518796992485,0,3,0,0
0.0,0.0,0.0,1.0,0.0,0.0,27.0,566.0,1440.0,405.0,4.0,7.5,825431.5714285715,8.0,0.9285714285714286,4.56390977443609,11.0,42.98872180451128,0,3,0,0
0.0,0.0,1.0,0.0,0.0,0.0,30.0,1424.0,3387.0,405.0,4.0,7.5,1403874194.4285715,8225.642857142857,0.35714285714285715,1447.96992481203,11.0,548.2857142857143,0,3,0,0
0.0,0.0,0.0,0.0,5.0,0.0,14.0,445.0,2298.0,405.0,4.0,7.5,2024645.357142857,46.714285714285715,310.7142857142857,8.011278195488721,11.0,53.6578947368421,0,3,0,0
1.0,1.0,0.0,0.0,0.0,0.0,27.0,973.0,1425.0,405.0,5.0,7.5,286171733.78571427,36773.78571428572,13.357142857142858,19.421052631578952,11.0,310.2142857142857,0,3,0,0
0.0,0.0,0.0,0.0,13.0,0.0,9.0,643.0,1470.0,405.0,5.0,7.5,658057.2857142857,2105.5,0.0,9.30451127819549,11.0,37.65413533834586,0,3,0,0
0.0,0.0,1.0,1.0,1.0,0.0,28.0,2678.0,3327.0,405.0,4.0,7.5,3603601327.071429,14389652.714285715,0.0,922.2406015037593,11.0,905.7857142857143,0,3,0,0
0.0,0.0,0.0,0.0,6.0,0.0,26.0,610.0,1716.0,405.0,4.0,7.5,216077615.0,37429.78571428572,695.5714285714286,108.49624060150374,11.0,254.42857142857142,0,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,29.0,1501.0,1071.0,405.0,5.0,7.5,3291955.3571428573,2.142857142857143,53.07142857142857,12.744360902255638,11.0,44.56015037593985,0,3,0,0
0.0,0.0,0.0,1.0,14.0,0.0,30.0,2667.0,2253.0,405.0,4.0,7.5,160204105.7857143,231.85714285714286,0.0,413.1353383458647,11.0,212.0,0,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,27.0,951.0,1398.0,405.0,4.0,7.5,20115897.0,1602.642857142857,358.14285714285717,77.59398496240603,11.0,89.42857142857143,0,3,0,0
0.0,0.0,1.0,1.0,15.0,0.0,30.0,1567.0,1386.0,405.0,5.0,7.5,23096810.42857143,18.928571428571427,685.3571428571429,64.80075187969925,11.0,76.07142857142857,0,3,0,0
0.0,0.0,0.0,0.0,5.0,0.0,27.0,1699.0,1005.0,405.0,5.0,7.5,993065.8571428572,0.42857142857142855,0.0,10.800751879699247,11.0,42.90601503759399,0,3,0,0
0.0,0.0,1.0,1.0,4.0,0.0,30.0,1897.0,1317.0,405.0,4.0,7.5,666188715.1428572,14083.07142857143,0.0,1121.3533834586465,11.0,69.0,0,3,0,0
0.0,0.0,0.0,0.0,14.0,0.0,2.0,247.0,1023.0,405.0,5.0,7.5,43958.07142857143,9.071428571428571,125.64285714285714,4.36842105263158,11.0,55.68421052631579,0,3,0,0
0.0,0.0,0.0,0.0,20.0,1.0,2.0,258.0,972.0,405.0,5.0,7.5,4.5,0.0,9.0,2.3684210526315788,11.0,31.36842105263157,0,3,0,0
0.0,0.0,1.0,0.0,6.0,0.0,29.0,412.0,2172.0,405.0,4.0,7.5,370433153.0,175254.35714285713,3.7142857142857144,248.00751879699246,11.0,176.64285714285714,0,3,0,0
0.0,0.0,0.0,1.0,20.0,0.0,25.0,1028.0,972.0,405.0,5.0,7.5,10246.214285714286,3.2857142857142856,0.0,3.6616541353383454,11.0,28.96992481203008,0,3,0,0
0.0,0.0,0.0,0.0,11.0,0.0,2.0,390.0,996.0,405.0,5.0,7.5,828.5,0.0,0.35714285714285715,2.398496240601504,11.0,30.127819548872175,0,3,0,0
0.0,0.0,0.0,1.0,0.0,0.0,28.0,1688.0,1053.0,405.0,4.0,7.5,3592775.285714286,1.3571428571428572,16.571428571428573,87.40225563909773,11.0,64.61654135338347,0,3,0,0
0.0,0.0,1.0,1.0,0.0,0.0,29.0,2634.0,1542.0,405.0,4.0,7.5,94473353.28571428,10043.0,0.0,149.59022556390977,11.0,156.21428571428572,0,3,0,0
0.0,0.0,0.0,1.0,8.0,0.0,30.0,7914.0,1311.0,405.0,4.0,7.5,295786299.0,29.571428571428573,0.0,388.0789473684211,11.0,145.21428571428572,0,3,0,0
0.0,0.0,0.0,1.0,5.0,0.0,24.0,1061.0,999.0,405.0,4.0,7.5,2199909.1428571427,1.9285714285714286,0.0,19.676691729323313,11.0,36.785714285714285,0,3,0,0
0.0,0.0,0.0,0.0,6.0,0.0,19.0,412.0,1188.0,405.0,5.0,7.5,2983236.285714286,14.285714285714286,150.0,11.845864661654135,11.0,65.07142857142857,0,3,0,0
0.0,0.0,0.0,1.0,0.0,0.0,30.0,7386.0,1017.0,405.0,4.0,7.5,2173428.8571428573,7.357142857142857,0.0,24.334586466165412,11.0,49.23308270676692,0,3,0,0
0.0,0.0,0.0,1.0,0.0,0.0,27.0,8332.0,1032.0,405.0,5.0,7.5,9115661.714285715,58.92857142857143,0.0,30.93984962406015,11.0,54.19548872180451,0,3,0,0
0.0,0.0,0.0,0.0,6.0,1.0,20.0,302.0,1035.0,405.0,4.0,7.5,321156.71428571426,9.785714285714286,47.57142857142857,8.146616541353383,11.0,25.785714285714285,0,3,0,0
0.0,0.0,0.0,1.0,8.0,0.0,27.0,3844.0,1023.0,405.0,4.0,7.5,1472007.2142857143,0.21428571428571427,0.0,9.11654135338346,11.0,43.609022556390975,0,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,28.0,2051.0,1020.0,405.0,4.0,7.5,14847178.785714285,2764.214285714286,7.285714285714286,72.62406015037594,11.0,49.43984962406015,0,3,0,0
0.0,0.0,0.0,0.0,9.0,0.0,30.0,731.0,1080.0,405.0,4.0,7.5,746307.3571428572,53.357142857142854,0.6428571428571429,7.082706766917293,11.0,30.665413533834588,0,3,0,0
0.0,0.0,0.0,0.0,4.0,1.0,6.0,324.0,972.0,405.0,5.0,7.5,7991.0,2.5714285714285716,113.92857142857143,3.1691729323308273,11.0,33.932330827067666,0,3,0,0
0.0,0.0,0.0,0.0,6.0,0.0,26.0,2172.0,1095.0,405.0,5.0,7.5,6264411.785714285,552.2857142857143,284.85714285714283,21.759398496240603,11.0,86.1203007518797,0,3,0,0
0.0,0.0,0.0,1.0,9.0,0.0,30.0,11060.0,990.0,405.0,5.0,7.5,12222529.214285715,5.714285714285714,0.07142857142857142,56.54135338345865,11.0,58.86842105263158,0,3,0,0
0.0,0.0,0.0,1.0,13.0,0.0,24.0,1490.0,1038.0,405.0,5.0,7.5,2209722.0714285714,12.928571428571429,0.0,24.090225563909772,11.0,47.04135338345865,0,3,0,0
0.0,0.0,0.0,0.0,0.0,0.0,27.0,1083.0,1311.0,405.0,5.0,7.5,215270138.2142857,4804.785714285715,48.642857142857146,406.5225563909774,11.0,114.48872180451129,0,3,0,0
0.0,0.0,0.0,0.0,13.0,0.0,30.0,368.0,1617.0,405.0,4.0,7.5,1571983153.7142856,33961.07142857143,0.8571428571428571,3020.2067669172925,11.0,111.42857142857143,0,3,0,0
0.0,0.0,0.0,1.0,13.0,0.0,25.0,11247.0,990.0,405.0,4.0,7.5,3896589.5714285714,4.357142857142857,0.0,18.657894736842106,11.0,58.703007518796994,0,3,0,0
0.0,0.0,0.0,1.0,9.0,0.0,30.0,5967.0,1023.0,405.0,5.0,7.5,907307.5714285715,0.6428571428571429,0.42857142857142855,10.507518796992482,11.0,43.77443609022556,0,3,0,0
0.0,0.0,0.0,1.0,0.0,0.0,27.0,445.0,981.0,405.0,5.0,7.5,143118.07142857142,2.5,53.285714285714285,6.87218045112782,11.0,29.631578947368418,0,3,0,0
0.0,0.0,0.0,1.0,20.0,0.0,22.0,4768.0,990.0,405.0,4.0,7.5,659728569.5714285,1281.2857142857142,0.0,548.5902255639098,11.0,62.1766917293233,0,3,0,0
0.0,0.0,0.0,0.0,16.0,1.0,22.0,1149.0,1092.0,405.0,4.0,7.5,28635709.07142857,13.714285714285714,251.07142857142858,91.03007518796993,11.0,219.85714285714286,0,3,0,0
0.0,0.0,0.0,0.0,0.0,1.0,8.0,258.0,981.0,405.0,5.0,7.5,14.5,0.0,0.0,2.3684210526315788,11.0,31.36842105263157,0,3,0,0
0.0,0.0,0.0,0.0,8.0,1.0,11.0,324.0,1098.0,405.0,5.0,7.5,13107.07142857143,0.07142857142857142,2002.7857142857142,3.5714285714285707,11.0,29.46616541353384,0,3,0,0
0.0,0.0,0.0,1.0,13.0,1.0,25.0,1039.0,1005.0,405.0,5.0,7.5,6386402.142857143,337.7142857142857,0.0,23.342105263157897,11.0,44.890977443609025,0,3,0,0
0.0,0.0,0.0,1.0,4.0,1.0,17.0,1402.0,1005.0,405.0,4.0,7.5,143716018.57142857,1811.0714285714287,4206.642857142857,584.563909774436,11.0,83.92857142857143,0,3,0,0
0.0,0.0,0.0,1.0,9.0,1.0,19.0,4900.0,978.0,405.0,5.0,7.5,597124.4285714285,0.07142857142857142,0.0,8.586466165413535,11.0,41.293233082706756,0,3,0,0
0.0,0.0,0.0,1.0,0.0,1.0,11.0,2084.0,972.0,405.0,4.0,7.5,5765115.785714285,19.142857142857142,0.0,29.56766917293233,11.0,41.169172932330824,0,3,0,0
0.0,0.0,0.0,1.0,0.0,1.0,8.0,500.0,972.0,405.0,5.0,7.5,117976.21428571429,0.0,1.5,6.045112781954887,11.0,28.928571428571427,0,3,0,0
0.0,0.0,0.0,1.0,0.0,1.0,6.0,2942.0,972.0,405.0,5.0,7.5,417576.9285714286,0.07142857142857142,57.857142857142854,7.195488721804511,11.0,37.902255639097746,0,3,0,0
